FacilityID,FlowName,Compartment,FlowAmount,Unit,DataReliability,Process,ProcessType
1006785,Nitrous Oxide,air,1640,kg,5,H,Subpart
1006787,Carbon Dioxide,air,177026300,kg,2,C,Subpart
1006787,Methane,air,3340,kg,2,C,Subpart
1006787,Nitrous Oxide,air,334,kg,2,C,Subpart
1006788,Biogenic CO2,air,517979300,kg,5,AA,Subpart
1006788,Biogenic CO2,air,183704400,kg,5,C,Subpart
1006788,Carbon Dioxide,air,60007800,kg,5,AA,Subpart
1006788,Carbon Dioxide,air,405377900,kg,2.012208608,C,Subpart
1006788,Methane,air,12450,kg,5,AA,Subpart
1006788,Methane,air,21830,kg,3.95419148,C,Subpart
1006788,Methane,air,362580,kg,5,TT,Subpart
1006788,Nitrous Oxide,air,2375,kg,5,AA,Subpart
1006788,Nitrous Oxide,air,7504,kg,4.844482942,C,Subpart
1006790,Methane,air,1464330,kg,5,HH,Subpart
1006791,Carbon Dioxide,air,168680600,kg,5,D,Subpart
1006791,Methane,air,3130,kg,5,D,Subpart
1006791,Nitrous Oxide,air,313,kg,5,D,Subpart
1006794,Carbon Dioxide,air,167800,kg,2,C,Subpart
1006794,Carbon Dioxide,air,5094698400,kg,5,D,Subpart
1006794,Methane,air,53550,kg,5,D,Subpart
1006794,Nitrous Oxide,air,85673,kg,5,D,Subpart
1006795,Carbon Dioxide,air,44355500,kg,2,C,Subpart
1006795,Carbon Dioxide,air,8053300,kg,5,W,Subpart
1006795,Methane,air,840,kg,2,C,Subpart
1006795,Methane,air,654500,kg,5,W,Subpart
1006795,Nitrous Oxide,air,84,kg,2,C,Subpart
1006795,Nitrous Oxide,air,2,kg,5,W,Subpart
1006796,Carbon Dioxide,air,18100,kg,2,C,Subpart
1006796,Methane,air,4057890,kg,5,HH,Subpart
1006797,Carbon Dioxide,air,87993300,kg,2,C,Subpart
1006797,Methane,air,1660,kg,2,C,Subpart
1006797,Nitrous Oxide,air,166,kg,2,C,Subpart
1006798,Carbon Dioxide,air,138932000,kg,2,C,Subpart
1006798,Carbon Dioxide,air,449027800,kg,5,W,Subpart
1006798,Methane,air,2630,kg,2,C,Subpart
1006798,Methane,air,47130,kg,5,W,Subpart
1006798,Nitrous Oxide,air,263,kg,2,C,Subpart
1006798,Nitrous Oxide,air,1,kg,5,W,Subpart
1006799,Carbon Dioxide,air,132644100,kg,2,C,Subpart
1006799,Carbon Dioxide,air,3151200,kg,5,W,Subpart
1006799,Methane,air,2490,kg,2,C,Subpart
1006799,Methane,air,70260,kg,5,W,Subpart
1006799,Nitrous Oxide,air,249,kg,2,C,Subpart
1006799,Nitrous Oxide,air,4,kg,5,W,Subpart
1006800,Carbon Dioxide,air,185220700,kg,2,C,Subpart
1006800,Carbon Dioxide,air,33102800,kg,5,W,Subpart
1006800,Methane,air,3490,kg,2,C,Subpart
1006800,Methane,air,32370,kg,5,W,Subpart
1006800,Nitrous Oxide,air,349,kg,2,C,Subpart
1006800,Nitrous Oxide,air,8,kg,5,W,Subpart
1006801,Biogenic CO2,air,17991800,kg,5,C,Subpart
1006801,Carbon Dioxide,air,93463800,kg,1.422499406,C,Subpart
1006801,Methane,air,2870,kg,2,C,Subpart
1006801,Nitrous Oxide,air,394,kg,2,C,Subpart
1006802,Carbon Dioxide,air,3379429100,kg,5,D,Subpart
1006802,Methane,air,62690,kg,5,D,Subpart
1006802,Nitrous Oxide,air,6269,kg,5,D,Subpart
1006803,Biogenic CO2,air,1278711700,kg,5,AA,Subpart
1006803,Biogenic CO2,air,140377800,kg,5,C,Subpart
1006803,Carbon Dioxide,air,79935500,kg,5,AA,Subpart
1006803,Carbon Dioxide,air,288202400,kg,0.538758178,C,Subpart
1006803,Methane,air,29120,kg,5,AA,Subpart
1006803,Methane,air,16210,kg,2,C,Subpart
1006803,Nitrous Oxide,air,5738,kg,5,AA,Subpart
1006803,Nitrous Oxide,air,5931,kg,2,C,Subpart
1006804,Carbon Dioxide,air,1246160700,kg,5,D,Subpart
1006804,Methane,air,23120,kg,5,D,Subpart
1006804,Nitrous Oxide,air,2312,kg,5,D,Subpart
1006805,Methane,air,1884800,kg,5,HH,Subpart
1006806,Carbon Dioxide,air,394100,kg,2,C,Subpart
1006806,Methane,air,20,kg,2,C,Subpart
1006806,Methane,air,3192820,kg,5,HH,Subpart
1006806,Nitrous Oxide,air,3,kg,2,C,Subpart
1006808,Carbon Dioxide,air,201000,kg,2,C,Subpart
1006808,Carbon Dioxide,air,121135400,kg,5,D,Subpart
1006808,Methane,air,2240,kg,5,D,Subpart
1006808,Nitrous Oxide,air,224,kg,5,D,Subpart
1006809,Biogenic CO2,air,2462400,kg,5,C,Subpart
1006809,Carbon Dioxide,air,36538900,kg,4.797801795,C,Subpart
1006809,Methane,air,840,kg,4.464285714,C,Subpart
1006809,Methane,air,67250,kg,5,II,Subpart
1006809,Nitrous Oxide,air,99,kg,4.090909091,C,Subpart
1006810,Carbon Dioxide,air,25306100,kg,2,C,Subpart
1006810,Carbon Dioxide,air,12541300,kg,5,N,Subpart
1006810,Methane,air,480,kg,2,C,Subpart
1006810,Nitrous Oxide,air,49,kg,2,C,Subpart
1006811,Carbon Dioxide,air,163800,kg,2,C,Subpart
1006811,Carbon Dioxide,air,82032000,kg,5,D,Subpart
1006811,Methane,air,1530,kg,5,D,Subpart
1006811,Nitrous Oxide,air,153,kg,5,D,Subpart
1006812,Carbon Dioxide,air,24238100,kg,5,C,Subpart
1006812,Methane,air,460,kg,5,C,Subpart
1006812,Nitrous Oxide,air,46,kg,5,C,Subpart
1006813,Carbon Dioxide,air,37571900,kg,2,C,Subpart
1006813,Methane,air,710,kg,2,C,Subpart
1006813,Nitrous Oxide,air,71,kg,2,C,Subpart
1006814,Carbon Dioxide,air,133003700,kg,2,C,Subpart
1006814,Methane,air,2510,kg,2,C,Subpart
1006814,Nitrous Oxide,air,251,kg,2,C,Subpart
1006815,Carbon Dioxide,air,2290100,kg,2,C,Subpart
1006815,Carbon Dioxide,air,1160822000,kg,5,H,Subpart
1006815,Methane,air,40,kg,2,C,Subpart
1006815,Methane,air,29160,kg,5,H,Subpart
1006815,Nitrous Oxide,air,4,kg,2,C,Subpart
1006815,Nitrous Oxide,air,4430,kg,5,H,Subpart
1006816,Methane,air,2666320,kg,5,HH,Subpart
1006817,Carbon Dioxide,air,500,kg,2,C,Subpart
1006817,Methane,air,15853070,kg,5,HH,Subpart
1006818,Carbon Dioxide,air,80534800,kg,2,C,Subpart
1006818,Carbon Dioxide,air,15714000,kg,5,R,Subpart
1006818,Methane,air,1880,kg,2,C,Subpart
1006818,Nitrous Oxide,air,213,kg,2,C,Subpart
1006819,Carbon Dioxide,air,41939300,kg,5,C,Subpart
1006819,Methane,air,790,kg,5,C,Subpart
1006819,Nitrous Oxide,air,79,kg,5,C,Subpart
1006824,Carbon Dioxide,air,76288300,kg,2,C,Subpart
1006824,Carbon Dioxide,air,5200,kg,5,W,Subpart
1006824,Methane,air,1450,kg,2,C,Subpart
1006824,Methane,air,180930,kg,5,W,Subpart
1006824,Nitrous Oxide,air,145,kg,2,C,Subpart
1006825,Carbon Dioxide,air,63254900,kg,2,C,Subpart
1006825,Methane,air,1190,kg,2,C,Subpart
1006825,Nitrous Oxide,air,119,kg,2,C,Subpart
1006827,Carbon Dioxide,air,24790800,kg,2,C,Subpart
1006827,Methane,air,460,kg,2,C,Subpart
1006827,Nitrous Oxide,air,47,kg,2,C,Subpart
1006828,Carbon Dioxide,air,53892800,kg,2,C,Subpart
1006828,Methane,air,1020,kg,2,C,Subpart
1006828,Nitrous Oxide,air,103,kg,2,C,Subpart
1006829,Carbon Dioxide,air,52616000,kg,2,C,Subpart
1006829,Methane,air,990,kg,2,C,Subpart
1006829,Nitrous Oxide,air,99,kg,2,C,Subpart
1006833,Carbon Dioxide,air,900,kg,2,C,Subpart
1006833,Carbon Dioxide,air,700,kg,5,W,Subpart
1006833,Methane,air,24110,kg,5,W,Subpart
1006834,Carbon Dioxide,air,71000,kg,2,C,Subpart
1006834,Methane,air,2008590,kg,5,HH,Subpart
1006836,Carbon Dioxide,air,38020200,kg,2,C,Subpart
1006836,Methane,air,720,kg,2,C,Subpart
1006836,Nitrous Oxide,air,72,kg,2,C,Subpart
1006838,Carbon Dioxide,air,21027700,kg,2,C,Subpart
1006838,Carbon Dioxide,air,276100,kg,5,Y,Subpart
1006838,Methane,air,350,kg,2,C,Subpart
1006838,Methane,air,4560,kg,5,Y,Subpart
1006838,Nitrous Oxide,air,35,kg,2,C,Subpart
1006838,Nitrous Oxide,air,33,kg,5,Y,Subpart
1006840,Carbon Dioxide,air,41144900,kg,2,C,Subpart
1006840,Methane,air,790,kg,2,C,Subpart
1006840,Nitrous Oxide,air,83,kg,2,C,Subpart
1006841,Carbon Dioxide,air,82408000,kg,2,C,Subpart
1006841,Methane,air,1550,kg,2,C,Subpart
1006841,Methane,air,2660,kg,5,W,Subpart
1006841,Nitrous Oxide,air,155,kg,2,C,Subpart
1006842,Carbon Dioxide,air,794400,kg,2,C,Subpart
1006842,Carbon Dioxide,air,1065652200,kg,5,H,Subpart
1006842,Methane,air,10,kg,2,C,Subpart
1006842,Methane,air,36830,kg,5,H,Subpart
1006842,Nitrous Oxide,air,1,kg,2,C,Subpart
1006842,Nitrous Oxide,air,5440,kg,5,H,Subpart
1006843,Carbon Dioxide,air,857672400,kg,2.814930736,C,Subpart
1006843,Carbon Dioxide,air,350484800,kg,5,P,Subpart
1006843,Carbon Dioxide,air,366019300,kg,5,Y,Subpart
1006843,Methane,air,45830,kg,2.746890683,C,Subpart
1006843,Methane,air,64720,kg,5,Y,Subpart
1006843,Nitrous Oxide,air,8818,kg,2.694715355,C,Subpart
1006843,Nitrous Oxide,air,2138,kg,5,Y,Subpart
1006844,Carbon Dioxide,air,223624900,kg,2,C,Subpart
1006844,Methane,air,4220,kg,2,C,Subpart
1006844,Nitrous Oxide,air,422,kg,2,C,Subpart
1006845,Carbon Dioxide,air,1458403900,kg,2,C,Subpart
1006845,Methane,air,27490,kg,2,C,Subpart
1006845,Nitrous Oxide,air,2749,kg,2,C,Subpart
1006846,Carbon Dioxide,air,228403200,kg,2,C,Subpart
1006846,Methane,air,4310,kg,2,C,Subpart
1006846,Nitrous Oxide,air,431,kg,2,C,Subpart
1006847,Carbon Dioxide,air,32517900,kg,2,C,Subpart
1006847,Methane,air,610,kg,2,C,Subpart
1006847,Nitrous Oxide,air,61,kg,2,C,Subpart
1006851,Methane,air,3113340,kg,5,HH,Subpart
1006852,Carbon Dioxide,air,246925200,kg,3.663703826,C,Subpart
1006852,Carbon Dioxide,air,6695600,kg,5,D,Subpart
1006852,Methane,air,3710,kg,3.140161725,C,Subpart
1006852,Methane,air,150,kg,5,D,Subpart
1006852,Nitrous Oxide,air,2521,kg,4.677508925,C,Subpart
1006852,Nitrous Oxide,air,22,kg,5,D,Subpart
1006853,Carbon Dioxide,air,30499000,kg,5,C,Subpart
1006853,Carbon Dioxide,air,320886500,kg,5,F,Subpart
1006853,Methane,air,570,kg,5,C,Subpart
1006853,Nitrous Oxide,air,57,kg,5,C,Subpart
1006853,PFC-116 (Perfluoroethane),air,4239.1,kg,5,F,Subpart
1006853,PFC-14 (Perfluoromethane),air,51270.5,kg,5,F,Subpart
1006856,Carbon Dioxide,air,59071000,kg,2,C,Subpart
1006856,Methane,air,1110,kg,2,C,Subpart
1006856,Nitrous Oxide,air,111,kg,2,C,Subpart
1006858,Methane,air,983950,kg,5,HH,Subpart
1006859,Carbon Dioxide,air,218900,kg,2,C,Subpart
1006859,Methane,air,10,kg,2,C,Subpart
1006859,Methane,air,18681810,kg,5,HH,Subpart
1006859,Nitrous Oxide,air,2,kg,2,C,Subpart
1006860,Carbon Dioxide,air,16711600,kg,5,D,Subpart
1006860,Methane,air,310,kg,5,D,Subpart
1006860,Nitrous Oxide,air,31,kg,5,D,Subpart
1006861,Carbon Dioxide,air,24705100,kg,5,C,Subpart
1006861,Methane,air,470,kg,5,C,Subpart
1006861,Nitrous Oxide,air,47,kg,5,C,Subpart
1006862,Carbon Dioxide,air,49693200,kg,2,C,Subpart
1006862,Methane,air,940,kg,2,C,Subpart
1006862,Nitrous Oxide,air,94,kg,2,C,Subpart
1006864,Carbon Dioxide,air,539700,kg,2,C,Subpart
1006864,Carbon Dioxide,air,948132100,kg,5,D,Subpart
1006864,Methane,air,10,kg,2,C,Subpart
1006864,Methane,air,17590,kg,5,D,Subpart
1006864,Nitrous Oxide,air,1,kg,2,C,Subpart
1006864,Nitrous Oxide,air,1759,kg,5,D,Subpart
1006865,Carbon Dioxide,air,33930100,kg,2,C,Subpart
1006865,Methane,air,640,kg,2,C,Subpart
1006865,Nitrous Oxide,air,64,kg,2,C,Subpart
1006866,Carbon Dioxide,air,204930000,kg,2,C,Subpart
1006866,Carbon Dioxide,air,119517000,kg,5,EE,Subpart
1006866,Methane,air,3860,kg,2,C,Subpart
1006866,Nitrous Oxide,air,386,kg,2,C,Subpart
1006867,Carbon Dioxide,air,532208000,kg,2,C,Subpart
1006867,Carbon Dioxide,air,238638800,kg,5,X,Subpart
1006867,Methane,air,10120,kg,2,C,Subpart
1006867,Nitrous Oxide,air,1012,kg,2,C,Subpart
1006868,Carbon Dioxide,air,14881300,kg,2,C,Subpart
1006868,Carbon Dioxide,air,13795046700,kg,5,D,Subpart
1006868,Methane,air,280,kg,2,C,Subpart
1006868,Methane,air,1487680,kg,5,D,Subpart
1006868,Nitrous Oxide,air,28,kg,2,C,Subpart
1006868,Nitrous Oxide,air,215498,kg,5,D,Subpart
1006869,Carbon Dioxide,air,370112100,kg,2,C,Subpart
1006869,Methane,air,6980,kg,2,C,Subpart
1006869,Nitrous Oxide,air,698,kg,2,C,Subpart
1006872,Carbon Dioxide,air,33660000,kg,2,C,Subpart
1006872,Methane,air,690,kg,2,C,Subpart
1006872,Nitrous Oxide,air,83,kg,2,C,Subpart
1006873,Carbon Dioxide,air,68966500,kg,2.279026774,C,Subpart
1006873,Methane,air,1300,kg,2.276923077,C,Subpart
1006873,Nitrous Oxide,air,130,kg,2.276923077,C,Subpart
1006874,Carbon Dioxide,air,39464300,kg,2,C,Subpart
1006874,Methane,air,740,kg,2,C,Subpart
1006874,Nitrous Oxide,air,74,kg,2,C,Subpart
1006876,Biogenic CO2,air,74152900,kg,5,C,Subpart
1006876,Carbon Dioxide,air,7004400,kg,-29.75985095,C,Subpart
1006876,Methane,air,4650,kg,2,C,Subpart
1006876,Methane,air,2668270,kg,5,HH,Subpart
1006876,Nitrous Oxide,air,909,kg,2,C,Subpart
1006877,Biogenic CO2,air,2900,kg,5,C,Subpart
1006877,Carbon Dioxide,air,165165700,kg,1.999947326,C,Subpart
1006877,Carbon Dioxide,air,18899900,kg,5,S,Subpart
1006877,Methane,air,16150,kg,2,C,Subpart
1006877,Methane,air,4119890,kg,5,TT,Subpart
1006877,Nitrous Oxide,air,2329,kg,2,C,Subpart
1006878,Carbon Dioxide,air,271974500,kg,4.237234741,C,Subpart
1006878,Carbon Dioxide,air,31341100,kg,5,S,Subpart
1006878,Methane,air,26370,kg,4.121729238,C,Subpart
1006878,Methane,air,1512410,kg,5,TT,Subpart
1006878,Nitrous Oxide,air,3835,kg,4.122294654,C,Subpart
1006881,Methane,air,5874320,kg,5,HH,Subpart
1006883,Carbon Dioxide,air,88563800,kg,2,C,Subpart
1006883,Methane,air,1670,kg,2,C,Subpart
1006883,Nitrous Oxide,air,167,kg,2,C,Subpart
1006885,Biogenic CO2,air,390160600,kg,5,AA,Subpart
1006885,Biogenic CO2,air,82720400,kg,5,C,Subpart
1006885,Carbon Dioxide,air,24293900,kg,4.966040858,AA,Subpart
1006885,Carbon Dioxide,air,136906600,kg,0.612763008,C,Subpart
1006885,Methane,air,9030,kg,4.996677741,AA,Subpart
1006885,Methane,air,9270,kg,2.229773463,C,Subpart
1006885,Methane,air,1962150,kg,5,TT,Subpart
1006885,Nitrous Oxide,air,1798,kg,5,AA,Subpart
1006885,Nitrous Oxide,air,3540,kg,2.121186441,C,Subpart
1006887,Carbon Dioxide,air,21500,kg,5,W,Subpart
1006887,Methane,air,712450,kg,5,W,Subpart
1006890,Carbon Dioxide,air,367585400,kg,2,C,Subpart
1006890,Methane,air,10640,kg,2,C,Subpart
1006890,Nitrous Oxide,air,1630,kg,2,C,Subpart
1006891,Carbon Dioxide,air,953436100,kg,2.373689438,C,Subpart
1006891,Carbon Dioxide,air,40829200,kg,5,X,Subpart
1006891,Methane,air,104230,kg,2.54197448,C,Subpart
1006891,Methane,air,123250,kg,5,X,Subpart
1006891,Nitrous Oxide,air,20677,kg,2.545968951,C,Subpart
1006891,Nitrous Oxide,air,409,kg,5,X,Subpart
1006892,Biogenic CO2,air,970791800,kg,5,AA,Subpart
1006892,Biogenic CO2,air,328727700,kg,5,C,Subpart
1006892,Carbon Dioxide,air,69929100,kg,3.743703265,AA,Subpart
1006892,Carbon Dioxide,air,258635300,kg,4.99999884,C,Subpart
1006892,Methane,air,22340,kg,4.89659803,AA,Subpart
1006892,Methane,air,23210,kg,5,C,Subpart
1006892,Methane,air,707210,kg,5,II,Subpart
1006892,Methane,air,1802710,kg,5,TT,Subpart
1006892,Nitrous Oxide,air,4385,kg,5,AA,Subpart
1006892,Nitrous Oxide,air,9503,kg,5,C,Subpart
1006896,Carbon Dioxide,air,32764400,kg,5,C,Subpart
1006896,Methane,air,620,kg,5,C,Subpart
1006896,Nitrous Oxide,air,62,kg,5,C,Subpart
1006899,Methane,air,9426600,kg,5,HH,Subpart
1006901,Carbon Dioxide,air,87816600,kg,5,C,Subpart
1006901,Carbon Dioxide,air,60897400,kg,5,Q,Subpart
1006901,Methane,air,1660,kg,5,C,Subpart
1006901,Nitrous Oxide,air,166,kg,5,C,Subpart
1006902,Carbon Dioxide,air,88946900,kg,2,C,Subpart
1006902,Methane,air,1680,kg,2,C,Subpart
1006902,Nitrous Oxide,air,170,kg,2,C,Subpart
1006904,Biogenic CO2,air,2513800,kg,5,C,Subpart
1006904,Carbon Dioxide,air,21196000,kg,1.644206454,C,Subpart
1006904,Methane,air,550,kg,2,C,Subpart
1006904,Nitrous Oxide,air,71,kg,2,C,Subpart
1006905,Carbon Dioxide,air,61856100,kg,2,C,Subpart
1006905,Carbon Dioxide,air,19093500,kg,5,W,Subpart
1006905,Methane,air,1170,kg,2,C,Subpart
1006905,Methane,air,215160,kg,5,W,Subpart
1006905,Nitrous Oxide,air,117,kg,2,C,Subpart
1006905,Nitrous Oxide,air,36,kg,5,W,Subpart
1006906,Carbon Dioxide,air,37269000,kg,2,C,Subpart
1006906,Carbon Dioxide,air,52674000,kg,5,Q,Subpart
1006906,Methane,air,700,kg,2,C,Subpart
1006906,Nitrous Oxide,air,70,kg,2,C,Subpart
1006908,Carbon Dioxide,air,5744500,kg,2,C,Subpart
1006908,Carbon Dioxide,air,272900,kg,5,W,Subpart
1006908,Methane,air,110,kg,2,C,Subpart
1006908,Methane,air,9700,kg,5,W,Subpart
1006908,Nitrous Oxide,air,11,kg,2,C,Subpart
1006910,Biogenic CO2,air,28314500,kg,5,C,Subpart
1006910,Carbon Dioxide,air,24024100,kg,5,C,Subpart
1006910,Methane,air,18410,kg,5,C,Subpart
1006910,Nitrous Oxide,air,2417,kg,5,C,Subpart
1006911,Carbon Dioxide,air,36200,kg,2,C,Subpart
1006911,Carbon Dioxide,air,795917800,kg,5,S,Subpart
1006912,Carbon Dioxide,air,120169100,kg,5,C,Subpart
1006912,Methane,air,2260,kg,5,C,Subpart
1006912,Nitrous Oxide,air,226,kg,5,C,Subpart
1006914,Carbon Dioxide,air,126991200,kg,2,C,Subpart
1006914,Methane,air,2390,kg,2,C,Subpart
1006914,Nitrous Oxide,air,239,kg,2,C,Subpart
1006915,Carbon Dioxide,air,14440500,kg,2,C,Subpart
1006915,Carbon Dioxide,air,32474200,kg,5,D,Subpart
1006915,Methane,air,273,kg,2,C,Subpart
1006915,Methane,air,1535,kg,5,D,Subpart
1006915,Nitrous Oxide,air,28,kg,2,C,Subpart
1006915,Nitrous Oxide,air,282,kg,5,D,Subpart
1006917,Carbon Dioxide,air,31540000,kg,2,C,Subpart
1006917,Methane,air,670,kg,2,C,Subpart
1006917,Nitrous Oxide,air,80,kg,2,C,Subpart
1006918,Carbon Dioxide,air,11558600,kg,2,C,Subpart
1006918,Carbon Dioxide,air,4500,kg,5,W,Subpart
1006918,Methane,air,220,kg,2,C,Subpart
1006918,Methane,air,155730,kg,5,W,Subpart
1006918,Nitrous Oxide,air,22,kg,2,C,Subpart
1006919,Carbon Dioxide,air,187536800,kg,2.877127049,C,Subpart
1006919,Methane,air,16680,kg,2.185251799,C,Subpart
1006919,Nitrous Oxide,air,2379,kg,2.129886507,C,Subpart
1006921,Carbon Dioxide,air,25202000,kg,2,C,Subpart
1006921,Carbon Dioxide,air,3400,kg,5,W,Subpart
1006921,Methane,air,470,kg,2,C,Subpart
1006921,Methane,air,118560,kg,5,W,Subpart
1006921,Nitrous Oxide,air,47,kg,2,C,Subpart
1006923,Carbon Dioxide,air,10928400,kg,2,C,Subpart
1006923,Carbon Dioxide,air,23500,kg,5,W,Subpart
1006923,Methane,air,210,kg,2,C,Subpart
1006923,Methane,air,817880,kg,5,W,Subpart
1006923,Nitrous Oxide,air,21,kg,2,C,Subpart
1006926,Carbon Dioxide,air,48829300,kg,2,C,Subpart
1006926,Carbon Dioxide,air,15300,kg,5,W,Subpart
1006926,Methane,air,920,kg,2,C,Subpart
1006926,Methane,air,529380,kg,5,W,Subpart
1006926,Nitrous Oxide,air,92,kg,2,C,Subpart
1006927,Carbon Dioxide,air,355120800,kg,5,D,Subpart
1006927,Methane,air,6590,kg,5,D,Subpart
1006927,Nitrous Oxide,air,659,kg,5,D,Subpart
1006928,Carbon Dioxide,air,39600,kg,2,C,Subpart
1006931,Carbon Dioxide,air,56575200,kg,2,C,Subpart
1006931,Carbon Dioxide,air,29100,kg,5,W,Subpart
1006931,Methane,air,1070,kg,2,C,Subpart
1006931,Methane,air,1011210,kg,5,W,Subpart
1006931,Nitrous Oxide,air,107,kg,2,C,Subpart
1006932,Carbon Dioxide,air,504037400,kg,2.792276922,C,Subpart
1006932,Carbon Dioxide,air,92553900,kg,5,P,Subpart
1006932,Carbon Dioxide,air,3642100,kg,5,Y,Subpart
1006932,Methane,air,23800,kg,2.670588235,C,Subpart
1006932,Methane,air,14150,kg,5,Y,Subpart
1006932,Nitrous Oxide,air,4760,kg,2.670588235,C,Subpart
1006932,Nitrous Oxide,air,15,kg,5,Y,Subpart
1006933,Carbon Dioxide,air,37300,kg,2,C,Subpart
1006933,Carbon Dioxide,air,703033300,kg,5,D,Subpart
1006933,Methane,air,13140,kg,5,D,Subpart
1006933,Nitrous Oxide,air,1331,kg,5,D,Subpart
1006935,Carbon Dioxide,air,2833300,kg,2,C,Subpart
1006935,Carbon Dioxide,air,3199355000,kg,5,D,Subpart
1006935,Methane,air,50,kg,2,C,Subpart
1006935,Methane,air,355510,kg,5,D,Subpart
1006935,Nitrous Oxide,air,5,kg,2,C,Subpart
1006935,Nitrous Oxide,air,51705,kg,5,D,Subpart
1006936,Carbon Dioxide,air,46820100,kg,2,C,Subpart
1006936,Methane,air,880,kg,2,C,Subpart
1006936,Nitrous Oxide,air,88,kg,2,C,Subpart
1006938,Carbon Dioxide,air,74660800,kg,2,C,Subpart
1006938,Methane,air,1420,kg,2,C,Subpart
1006938,Nitrous Oxide,air,144,kg,2,C,Subpart
1006939,Carbon Dioxide,air,77400,kg,2,C,Subpart
1006939,Carbon Dioxide,air,31637800,kg,5,D,Subpart
1006939,Methane,air,600,kg,5,D,Subpart
1006939,Nitrous Oxide,air,60,kg,5,D,Subpart
1006941,Carbon Dioxide,air,90787700,kg,2,C,Subpart
1006941,Methane,air,1770,kg,2,C,Subpart
1006941,Nitrous Oxide,air,187,kg,2,C,Subpart
1006942,Carbon Dioxide,air,39279500,kg,2,C,Subpart
1006942,Methane,air,740,kg,2,C,Subpart
1006942,Nitrous Oxide,air,74,kg,2,C,Subpart
1006943,Carbon Dioxide,air,312547000,kg,5,P,Subpart
1006946,Carbon Dioxide,air,179885000,kg,2,C,Subpart
1006946,Methane,air,3390,kg,2,C,Subpart
1006946,Nitrous Oxide,air,339,kg,2,C,Subpart
1006947,Carbon Dioxide,air,83999400,kg,2,C,Subpart
1006947,Methane,air,1600,kg,2,C,Subpart
1006947,Nitrous Oxide,air,161,kg,2,C,Subpart
1006948,Carbon Dioxide,air,27314100,kg,2,C,Subpart
1006948,Methane,air,510,kg,2,C,Subpart
1006948,Nitrous Oxide,air,51,kg,2,C,Subpart
1006949,Carbon Dioxide,air,667700,kg,2,C,Subpart
1006949,Carbon Dioxide,air,1549939800,kg,5,D,Subpart
1006949,Methane,air,20,kg,2,C,Subpart
1006949,Methane,air,53020,kg,5,D,Subpart
1006949,Nitrous Oxide,air,4,kg,2,C,Subpart
1006949,Nitrous Oxide,air,6619,kg,5,D,Subpart
1006950,Carbon Dioxide,air,13200,kg,2,C,Subpart
1006951,Carbon Dioxide,air,7367000,kg,2,C,Subpart
1006951,Methane,air,140,kg,2,C,Subpart
1006951,Nitrous Oxide,air,14,kg,2,C,Subpart
1006953,Carbon Dioxide,air,105759700,kg,5,C,Subpart
1006953,Carbon Dioxide,air,3200,kg,5,W,Subpart
1006953,Methane,air,1990,kg,5,C,Subpart
1006953,Methane,air,110290,kg,5,W,Subpart
1006953,Nitrous Oxide,air,199,kg,5,C,Subpart
1006954,Carbon Dioxide,air,69434600,kg,5,C,Subpart
1006954,Carbon Dioxide,air,5100,kg,5,W,Subpart
1006954,Methane,air,1310,kg,5,C,Subpart
1006954,Methane,air,174760,kg,5,W,Subpart
1006954,Nitrous Oxide,air,131,kg,5,C,Subpart
1006955,Carbon Dioxide,air,127562800,kg,2,C,Subpart
1006955,Methane,air,2400,kg,2,C,Subpart
1006955,Nitrous Oxide,air,240,kg,2,C,Subpart
1006956,Carbon Dioxide,air,32416900,kg,2,C,Subpart
1006956,Carbon Dioxide,air,3838000,kg,5,W,Subpart
1006956,Methane,air,620,kg,2,C,Subpart
1006956,Methane,air,225390,kg,5,W,Subpart
1006956,Nitrous Oxide,air,63,kg,2,C,Subpart
1006956,Nitrous Oxide,air,69,kg,5,W,Subpart
1006957,Methane,air,5286020,kg,5,HH,Subpart
1006958,Biogenic CO2,air,934312600,kg,5,AA,Subpart
1006958,Biogenic CO2,air,303991200,kg,5,C,Subpart
1006958,Carbon Dioxide,air,106325700,kg,2,AA,Subpart
1006958,Carbon Dioxide,air,203900900,kg,-1.032857138,C,Subpart
1006958,Methane,air,22570,kg,4.500221533,AA,Subpart
1006958,Methane,air,35010,kg,2.83033419,C,Subpart
1006958,Methane,air,1597230,kg,5,TT,Subpart
1006958,Nitrous Oxide,air,4423,kg,4.818901198,AA,Subpart
1006958,Nitrous Oxide,air,13310,kg,2.325469572,C,Subpart
1006959,Carbon Dioxide,air,557556500,kg,2,C,Subpart
1006959,Carbon Dioxide,air,366469600,kg,5,P,Subpart
1006959,Carbon Dioxide,air,71367900,kg,5,Y,Subpart
1006959,Methane,air,42450,kg,2,C,Subpart
1006959,Methane,air,422450,kg,5,Y,Subpart
1006959,Nitrous Oxide,air,8408,kg,2,C,Subpart
1006959,Nitrous Oxide,air,545,kg,5,Y,Subpart
1006961,Carbon Dioxide,air,471039400,kg,2,C,Subpart
1006961,Carbon Dioxide,air,232448200,kg,5,Y,Subpart
1006961,Methane,air,28170,kg,2,C,Subpart
1006961,Methane,air,51450,kg,5,TT,Subpart
1006961,Methane,air,114540,kg,5,Y,Subpart
1006961,Nitrous Oxide,air,5607,kg,2,C,Subpart
1006961,Nitrous Oxide,air,1471,kg,5,Y,Subpart
